time,open,high,low,close,volume
2022-09-13 15:00:00,197.01,197.01,194.66,194.8,124999
2022-09-13 14:00:00,198.06,198.71,197.09,197.09,96535
2022-09-13 13:00:00,198.39,198.47,197.42,198.16,66194
2022-09-13 12:00:00,197.36,198.73,196.84,198.29,108570
2022-09-13 11:00:00,199.105,199.66,197.4,197.44,116162
2022-09-13 10:00:00,200.05,200.19,198.98,199.11,145088
2022-09-13 09:00:00,201.0,201.0,199.0,199.0,5942
2022-09-12 17:00:00,202.65,202.65,202.65,202.65,8842
2022-09-12 16:00:00,202.46,202.96,201.6,202.65,384909
2022-09-12 15:00:00,201.57,202.73,201.27,202.45,175360
2022-09-12 14:00:00,201.595,201.85,201.24,201.61,89027
2022-09-12 13:00:00,201.015,201.75,200.67,201.59,116830
2022-09-12 12:00:00,201.49,201.98,200.8,200.99,179448
2022-09-12 11:00:00,204.35,204.35,201.5,201.58,170861
2022-09-12 10:00:00,203.31,205.4442,202.52,204.42,160376
2022-09-09 17:00:00,200.92,200.92,200.92,200.92,11006
2022-09-09 16:00:00,200.775,201.9,200.76,200.92,282902
2022-09-09 15:00:00,200.11,200.8,199.93,200.77,119128
2022-09-09 14:00:00,200.37,200.99,200.11,200.21,82645
2022-09-09 13:00:00,199.975,200.555,199.15,200.38,98739
2022-09-09 12:00:00,201.145,201.19,199.64,200.0,101534
2022-09-09 11:00:00,200.16,202.0,200.05,201.19,186735
2022-09-09 10:00:00,199.5,201.05,199.0001,200.045,131025
2022-09-09 09:00:00,200.0,200.0,200.0,200.0,1622
2022-09-08 17:00:00,199.79,199.79,199.79,199.79,16508
2022-09-08 16:00:00,198.82,200.01,198.21,199.8,300100
2022-09-08 15:00:00,198.185,199.18,197.96,198.82,145381
2022-09-08 14:00:00,196.5,198.35,196.17,198.19,126483
2022-09-08 13:00:00,197.92,197.92,195.605,196.56,104893
2022-09-08 12:00:00,198.33,198.46,197.68,197.915,94953
2022-09-08 11:00:00,196.31,198.44,195.43,198.22,127812
2022-09-08 10:00:00,194.88,197.25,193.69,196.4,88792
2022-09-08 09:00:00,196.3,196.35,196.3,196.3,3536
2022-09-07 17:00:00,196.26,196.26,196.26,196.26,21080
2022-09-07 16:00:00,196.585,196.8,195.885,196.22,366427
2022-09-07 15:00:00,195.51,196.9,194.91,196.6,91740
2022-09-07 14:00:00,195.11,195.78,194.38,195.5,97947
2022-09-07 13:00:00,193.82,195.25,193.54,195.09,154343
2022-09-07 12:00:00,192.53,193.91,192.38,193.85,140012
2022-09-07 11:00:00,193.08,193.165,191.78,192.51,145685
2022-09-07 10:00:00,189.07,193.93,189.07,193.08,139601
2022-09-06 17:00:00,188.04,188.04,188.04,188.04,42843
2022-09-06 16:00:00,187.57,188.6,187.16,188.08,347741
2022-09-06 15:00:00,189.53,190.0,187.4,187.52,111268
2022-09-06 14:00:00,190.81,190.81,188.78,189.525,139761
2022-09-06 13:00:00,190.885,191.025,189.845,190.76,98252
2022-09-06 12:00:00,189.05,191.085,188.875,190.9,118835
2022-09-06 11:00:00,187.55,189.405,185.32,189.26,104652
2022-09-06 10:00:00,188.0,189.84,186.755,187.62,75194
2022-09-02 17:00:00,187.6,187.6,187.6,187.6,11539
2022-09-02 16:00:00,187.33,188.09,186.15,187.64,232862
2022-09-02 15:00:00,187.57,187.95,187.24,187.35,76338
2022-09-02 14:00:00,189.58,189.58,187.53,187.735,70942
2022-09-02 13:00:00,190.74,191.13,189.15,189.68,71966
2022-09-02 12:00:00,190.8,190.96,190.045,190.76,83907
2022-09-02 11:00:00,189.49,191.29,188.75,190.85,75864
2022-09-02 10:00:00,190.65,190.8,188.03,189.5,65968
2022-09-01 17:00:00,188.15,188.15,188.15,188.15,17604
2022-09-01 16:00:00,187.335,188.26,186.76,188.25,289746
2022-09-01 15:00:00,185.77,187.38,185.48,187.335,115235
2022-09-01 14:00:00,186.17,186.89,185.6,185.7,101955
2022-09-01 13:00:00,186.45,187.28,186.05,186.28,92959
2022-09-01 12:00:00,184.5,186.56,184.36,186.37,170011
2022-09-01 11:00:00,184.545,184.89,183.63,184.56,111331
2022-09-01 10:00:00,183.84,184.67,182.95,184.65,87492
2022-09-01 08:00:00,183.04,183.04,183.04,183.04,329
2022-08-31 17:00:00,185.15,185.15,185.15,185.15,60797
2022-08-31 16:00:00,186.02,187.0,185.14,185.14,336102
2022-08-31 15:00:00,186.53,186.755,185.62,185.84,69363
2022-08-31 14:00:00,187.29,187.68,186.27,186.545,73069
2022-08-31 13:00:00,188.56,188.77,187.2,187.32,73712
2022-08-31 12:00:00,186.89,188.89,186.355,188.625,92107
2022-08-31 11:00:00,187.24,187.495,185.81,186.78,138937
2022-08-31 10:00:00,188.02,188.76,187.25,187.28,90735
2022-08-30 17:00:00,188.09,188.09,188.09,188.09,11443
2022-08-30 16:00:00,187.34,188.48,187.305,188.09,171209
2022-08-30 15:00:00,187.23,187.89,186.98,187.3,69567
2022-08-30 14:00:00,187.29,187.46,186.5674,187.195,68207
2022-08-30 13:00:00,187.435,188.08,186.84,187.27,65972
2022-08-30 12:00:00,187.85,188.445,186.99,187.38,95192
2022-08-30 11:00:00,189.57,190.86,186.92,187.89,153862
2022-08-30 10:00:00,190.86,191.98,189.06,189.49,34218
2022-08-29 18:00:00,190.13,190.13,190.13,190.13,156
2022-08-29 17:00:00,190.13,190.13,190.13,190.13,33709
2022-08-29 16:00:00,192.255,192.57,189.93,190.1,223063
2022-08-29 15:00:00,192.67,193.13,192.01,192.255,108646
2022-08-29 14:00:00,192.15,193.28,191.77,192.68,76855
2022-08-29 13:00:00,191.23,192.2,191.0,192.135,80219
2022-08-29 12:00:00,190.45,191.36,190.31,191.19,68323
2022-08-29 11:00:00,189.72,191.14,189.13,190.55,188328
2022-08-29 10:00:00,189.3,190.56,187.53,189.7,72763
2022-08-29 09:00:00,190.0,190.0,190.0,190.0,500
2022-08-26 17:00:00,191.06,191.2,191.06,191.2,15519
2022-08-26 16:00:00,191.83,192.57,191.07,191.09,243339
2022-08-26 15:00:00,193.17,193.21,191.66,191.78,81662
2022-08-26 14:00:00,193.37,193.63,192.515,193.02,60464
2022-08-26 13:00:00,194.4,194.4,193.07,193.4308,69485
2022-08-26 12:00:00,196.04,196.52,194.5,194.5,115106
2022-08-26 11:00:00,200.36,201.03,195.79,196.1,127255
2022-08-26 10:00:00,200.64,201.17,200.03,200.54,45756
2022-08-25 17:00:00,200.33,200.33,200.33,200.33,11430
2022-08-25 16:00:00,198.43,200.37,198.34,200.33,236836
2022-08-25 15:00:00,198.7,199.025,198.335,198.46,61214
2022-08-25 14:00:00,197.995,198.95,197.57,198.66,67595
2022-08-25 13:00:00,198.85,198.855,197.76,198.0,65563
2022-08-25 12:00:00,199.92,200.06,198.21,198.88,83896
2022-08-25 11:00:00,199.39,200.435,198.32,200.11,101303
2022-08-25 10:00:00,198.52,199.63,197.43,199.265,71119
2022-08-24 17:00:00,198.97,198.97,198.97,198.97,10404
2022-08-24 16:00:00,199.75,200.2399,198.81,198.92,246485
2022-08-24 15:00:00,200.265,200.71,199.4,199.71,65021
2022-08-24 14:00:00,199.83,200.515,199.7,200.15,57439
2022-08-24 13:00:00,201.215,201.58,199.67,199.75,87638
2022-08-24 12:00:00,200.98,201.565,200.4866,201.265,44085
2022-08-24 11:00:00,199.11,200.95,198.885,200.95,65256
2022-08-24 10:00:00,200.0,200.21,198.51,198.84,57153
2022-08-23 20:00:00,199.51,199.51,199.51,199.51,151
2022-08-23 17:00:00,200.03,200.03,200.03,200.03,6300
2022-08-23 16:00:00,199.67,200.29,199.67,200.04,244594
2022-08-23 15:00:00,199.79,200.41,199.69,199.69,108132
2022-08-23 14:00:00,200.23,201.0,199.715,199.8,91205
2022-08-23 13:00:00,200.0,200.835,199.66,200.3,86333
2022-08-23 12:00:00,199.52,200.42,198.9,200.11,116700
2022-08-23 11:00:00,201.11,201.45,199.48,199.57,136016
2022-08-23 10:00:00,201.14,202.24,200.66,201.01,72408
2022-08-22 17:00:00,200.95,200.95,200.95,200.95,22397
2022-08-22 16:00:00,200.91,202.61,200.6,200.93,316297
2022-08-22 15:00:00,201.67,201.67,200.4,200.91,88840
2022-08-22 14:00:00,202.6,202.63,201.615,201.725,178460
2022-08-22 13:00:00,202.77,203.0,202.275,202.63,105963
2022-08-22 12:00:00,201.73,202.82,201.44,202.71,94315
2022-08-22 11:00:00,202.71,202.76,201.15,201.645,77420
2022-08-22 10:00:00,196.64,203.0,196.64,202.74,61343
2022-08-19 17:00:00,203.29,203.29,203.29,203.29,9187
2022-08-19 16:00:00,202.495,203.785,202.0,203.35,242359
2022-08-19 15:00:00,203.25,203.4,202.39,202.525,107640
2022-08-19 14:00:00,203.785,203.89,203.1,203.34,76997
2022-08-19 13:00:00,202.7,204.0,202.62,203.89,125410
2022-08-19 12:00:00,202.16,202.985,201.77,202.66,90296
2022-08-19 11:00:00,202.6,202.8,201.85,202.24,84239
2022-08-19 10:00:00,204.5,204.5,200.84,202.59,113574
2022-08-18 17:00:00,205.21,205.21,205.21,205.21,6156
2022-08-18 16:00:00,205.005,205.67,204.79,205.32,279258
2022-08-18 15:00:00,204.2627,205.07,204.18,205.07,57415
2022-08-18 14:00:00,204.43,204.8733,204.09,204.2512,64475
2022-08-18 13:00:00,206.435,206.54,204.33,204.39,94209
2022-08-18 12:00:00,205.565,206.84,205.27,206.425,107771
2022-08-18 11:00:00,205.73,206.39,205.13,205.5425,144250
2022-08-18 10:00:00,205.0,205.99,204.06,205.73,69673
2022-08-17 17:00:00,204.89,204.89,204.89,204.89,13954
2022-08-17 16:00:00,205.065,205.405,204.32,204.89,336369
2022-08-17 15:00:00,204.18,205.53,203.9,205.14,83662
2022-08-17 14:00:00,204.44,204.44,203.59,203.986,81147
2022-08-17 13:00:00,204.275,204.87,204.12,204.46,74824
2022-08-17 12:00:00,203.58,204.42,203.23,204.305,120167
2022-08-17 11:00:00,204.68,204.86,203.3,203.59,110522
2022-08-17 10:00:00,203.61,205.17,202.37,204.76,76242
2022-08-16 17:00:00,204.73,204.73,204.73,204.73,8275
2022-08-16 16:00:00,204.79,205.04,204.04,204.68,333701
2022-08-16 15:00:00,206.12,206.71,204.575,204.92,133873
2022-08-16 14:00:00,205.57,206.29,204.9775,206.22,98111
2022-08-16 13:00:00,206.45,206.505,205.265,205.49,108308
2022-08-16 12:00:00,203.28,206.535,202.64,206.535,150486
2022-08-16 11:00:00,203.35,203.755,202.42,203.27,134185
2022-08-16 10:00:00,198.57,203.39,198.57,203.305,102690
2022-08-16 08:00:00,199.0,199.0,199.0,199.0,250
2022-08-15 17:00:00,198.21,198.21,198.21,198.21,10846
2022-08-15 16:00:00,198.37,199.5,198.17,198.25,277855
2022-08-15 15:00:00,198.275,198.46,197.9325,198.36,108765
2022-08-15 14:00:00,198.175,198.45,197.98,198.3,88662
2022-08-15 13:00:00,198.05,198.535,197.775,198.24,87402
2022-08-15 12:00:00,198.38,198.51,197.5,197.95,136372
2022-08-15 11:00:00,197.535,199.17,197.28,198.3,158870
2022-08-15 10:00:00,196.0,198.5,196.0,197.52,171648
2022-08-12 17:00:00,196.93,196.93,196.93,196.93,23216
2022-08-12 16:00:00,196.11,197.0,195.955,196.94,197431
2022-08-12 15:00:00,195.29,196.12,195.19,196.06,54654
2022-08-12 14:00:00,195.49,195.505,195.1,195.32,67351
2022-08-12 13:00:00,195.72,196.11,195.31,195.48,47732
2022-08-12 12:00:00,195.45,195.99,195.1659,195.665,67354
2022-08-12 11:00:00,195.55,196.115,194.81,195.56,95266
2022-08-12 10:00:00,196.31,196.57,194.26,195.71,73503
2022-08-11 19:00:00,194.95,194.95,194.9,194.9,245
2022-08-11 18:00:00,194.9,194.9,194.9,194.9,225
2022-08-11 17:00:00,194.9,199.0,194.9,194.9,29431
2022-08-11 16:00:00,194.98,195.29,194.631,194.83,311708
2022-08-11 15:00:00,194.32,195.205,194.17,195.06,102146
2022-08-11 14:00:00,193.73,194.33,193.595,194.33,61624
2022-08-11 13:00:00,193.91,194.02,193.3975,193.71,59062
2022-08-11 12:00:00,194.03,194.5,193.38,193.96,133143
2022-08-11 11:00:00,194.11,194.33,193.0,194.13,109971
2022-08-11 10:00:00,193.28,194.37,192.46,193.93,49929
2022-08-10 17:00:00,192.3,192.3,186.56,192.3,29535
2022-08-10 16:00:00,192.48,192.54,191.86,192.3,275764
2022-08-10 15:00:00,193.88,193.91,192.43,192.48,102292
2022-08-10 14:00:00,195.09,195.09,193.8,193.8,102659
2022-08-10 13:00:00,195.31,195.495,194.5803,195.005,95500
2022-08-10 12:00:00,195.37,196.17,194.75,195.23,164376
2022-08-10 11:00:00,194.17,195.37,193.42,195.35,169825
2022-08-10 10:00:00,193.4,195.94,193.03,194.32,122549
2022-08-10 09:00:00,193.4,193.4,193.4,193.4,101
2022-08-09 17:00:00,190.67,190.67,190.67,190.67,9313
2022-08-09 16:00:00,191.24,191.36,190.18,190.7,252767
2022-08-09 15:00:00,191.09,191.52,190.9637,191.2875,134469
2022-08-09 14:00:00,190.25,191.175,189.99,191.03,95991
2022-08-09 13:00:00,190.23,190.69,189.86,190.26,84950
2022-08-09 12:00:00,189.0,190.78,188.64,190.14,148402
2022-08-09 11:00:00,189.66,192.73,188.69,188.975,137759
2022-08-09 10:00:00,192.44,192.73,189.08,189.6899,79614
2022-08-09 09:00:00,193.1999,193.1999,193.1999,193.1999,101
2022-08-08 17:00:00,191.93,191.93,186.5,191.93,8143
2022-08-08 16:00:00,191.23,192.08,190.725,191.93,298324
2022-08-08 15:00:00,191.92,191.92,190.8,191.245,91344
2022-08-08 14:00:00,192.12,192.23,191.51,191.91,71537
2022-08-08 13:00:00,192.85,192.995,191.27,192.08,92391
2022-08-08 12:00:00,194.375,194.715,192.42,192.96,144410
2022-08-08 11:00:00,192.065,194.4,191.38,194.4,187234
2022-08-08 10:00:00,190.58,192.61,190.3,191.925,113095
2022-08-05 17:00:00,189.36,189.36,189.36,189.36,7472
2022-08-05 16:00:00,188.895,189.669,188.57,189.35,262654
2022-08-05 15:00:00,189.0,189.42,188.67,188.895,100276
2022-08-05 14:00:00,188.85,189.46,188.71,189.03,89109
2022-08-05 13:00:00,187.075,188.89,187.03,188.855,78019
2022-08-05 12:00:00,187.78,187.78,186.28,187.0,91403
2022-08-05 11:00:00,187.24,189.52,186.93,187.78,115437
2022-08-05 10:00:00,185.97,188.13,185.53,187.255,50927
2022-08-04 17:00:00,187.84,187.84,187.84,187.84,10971
2022-08-04 16:00:00,188.27,188.7299,187.4,187.83,334814
2022-08-04 15:00:00,189.195,189.24,188.23,188.35,96652
2022-08-04 14:00:00,189.26,189.89,189.03,189.19,71789
2022-08-04 13:00:00,190.15,190.42,188.95,189.16,80741
2022-08-04 12:00:00,190.89,191.21,190.02,190.11,102483
2022-08-04 11:00:00,191.4538,191.665,190.41,190.87,107009
2022-08-04 10:00:00,191.07,191.61,189.51,191.61,69811
2022-08-04 09:00:00,190.9,190.9,190.9,190.9,100
2022-08-03 17:00:00,190.92,190.92,190.92,190.92,24530
2022-08-03 16:00:00,191.64,192.3,190.68,190.87,294841
2022-08-03 15:00:00,191.03,192.02,190.93,191.55,78057
2022-08-03 14:00:00,190.33,191.46,190.33,191.1662,79742
2022-08-03 13:00:00,190.65,190.75,189.66,190.36,169138
2022-08-03 12:00:00,190.01,191.18,189.825,190.64,114436
2022-08-03 11:00:00,190.17,190.715,188.95,190.05,103700
2022-08-03 10:00:00,188.52,191.0985,188.52,190.27,49465
2022-08-03 09:00:00,190.26,190.26,190.26,190.26,130
2022-08-02 17:00:00,188.4,188.4,188.4,188.4,29367
2022-08-02 16:00:00,189.1975,190.11,188.36,188.39,371563
2022-08-02 15:00:00,189.035,189.95,188.8,189.18,119640
2022-08-02 14:00:00,191.71,191.74,188.76,189.02,102138
2022-08-02 13:00:00,190.975,192.0,190.975,191.66,85628
2022-08-02 12:00:00,192.07,192.24,190.88,190.93,102108
2022-08-02 11:00:00,193.395,193.4,190.71,191.83,157676
2022-08-02 10:00:00,192.97,193.85,191.03,193.435,87217
2022-08-01 17:00:00,193.89,193.89,193.89,193.89,10638
2022-08-01 16:00:00,193.45,194.875,193.3895,193.98,277707
2022-08-01 15:00:00,193.38,193.515,192.59,193.44,114802
2022-08-01 14:00:00,194.41,194.41,193.23,193.38,76748
2022-08-01 13:00:00,194.77,194.77,193.87,194.44,67998
2022-08-01 12:00:00,195.2329,195.67,193.76,194.73,141629
2022-08-01 11:00:00,194.18,195.325,193.45,195.18,200974
2022-08-01 10:00:00,190.92,194.5,190.42,194.35,89094
2022-07-29 17:00:00,191.48,191.48,191.48,191.48,24821
2022-07-29 16:00:00,191.03,192.28,191.0,191.48,293739
2022-07-29 15:00:00,189.81,191.22,189.81,191.05,92041
2022-07-29 14:00:00,189.705,189.82,188.7,189.75,97074
2022-07-29 13:00:00,189.84,190.27,189.59,189.705,105690
2022-07-29 12:00:00,189.16,190.24,188.55,189.83,136066
2022-07-29 11:00:00,188.97,190.115,188.4,189.13,178474
2022-07-29 10:00:00,191.0,191.0,188.3,188.82,150250
2022-07-28 17:00:00,190.81,190.81,190.81,190.81,8725
2022-07-28 16:00:00,191.225,191.38,190.62,190.81,248945
2022-07-28 15:00:00,191.36,191.5,190.51,191.14,97917
2022-07-28 14:00:00,191.47,192.33,190.88,191.35,218425
2022-07-28 13:00:00,189.0296,191.58,188.93,191.52,96380
2022-07-28 12:00:00,187.09,188.91,186.56,188.76,145358
2022-07-28 11:00:00,187.85,188.22,185.87,187.06,134802
2022-07-28 10:00:00,188.31,190.392,186.295,187.83,146149
2022-07-27 17:00:00,186.93,187.25,186.93,187.25,29036
2022-07-27 16:00:00,187.635,188.64,186.82,186.82,385794
2022-07-27 15:00:00,184.6656,188.15,184.215,187.59,224735
2022-07-27 14:00:00,184.59,185.25,184.32,184.56,96367
2022-07-27 13:00:00,184.61,185.755,184.51,184.6,101960
2022-07-27 12:00:00,184.215,184.75,183.265,184.67,112491
2022-07-27 11:00:00,182.82,185.135,182.53,184.125,187049
2022-07-27 10:00:00,184.88,184.94,182.47,182.82,102828
2022-07-26 18:00:00,184.22,184.22,184.22,184.22,145
2022-07-26 17:00:00,183.64,184.11,183.64,183.88,6213
2022-07-26 16:00:00,182.74,183.89,182.5,183.71,509784
2022-07-26 15:00:00,183.33,183.85,182.55,182.73,139270
2022-07-26 14:00:00,183.075,183.99,182.8333,183.3,193120
2022-07-26 13:00:00,183.28,183.91,182.475,183.04,143581
2022-07-26 12:00:00,185.39,185.54,183.24,183.24,195708
2022-07-26 11:00:00,188.02,188.625,185.2103,185.385,359128
2022-07-26 10:00:00,189.79,190.73,186.81,188.11,135595
2022-07-26 08:00:00,189.14,189.14,189.14,189.14,150
2022-07-25 19:00:00,191.11,191.11,189.69,189.69,2274
2022-07-25 18:00:00,191.07,191.32,191.07,191.31,761
2022-07-25 17:00:00,193.87,193.87,191.07,191.07,16157
2022-07-25 16:00:00,192.22,194.015,191.67,193.9,344835
2022-07-25 15:00:00,192.27,192.585,191.85,192.22,99929
2022-07-25 14:00:00,192.88,193.49,191.96,192.23,109141
2022-07-25 13:00:00,193.04,193.19,192.2019,192.84,103522
2022-07-25 12:00:00,193.26,194.76,192.87,192.97,125595
2022-07-25 11:00:00,194.71,195.41,192.71,193.29,234495
2022-07-25 10:00:00,197.14,197.15,193.81,194.56,72803
2022-07-22 17:00:00,194.89,194.89,194.89,194.89,29369
2022-07-22 16:00:00,193.28,194.959,193.245,194.93,374783
2022-07-22 15:00:00,193.765,193.83,192.98,193.29,148270
2022-07-22 14:00:00,194.16,194.355,193.21,193.89,129953
2022-07-22 13:00:00,195.925,196.04,194.11,194.16,121244
2022-07-22 12:00:00,198.08,198.15,194.25,195.8257,207675
2022-07-22 11:00:00,199.97,200.31,198.0,198.06,228566
2022-07-22 10:00:00,199.0,200.695,197.63,199.98,185034
2022-07-21 19:00:00,198.29,198.29,198.22,198.22,328
2022-07-21 18:00:00,198.25,198.25,198.25,198.25,101
2022-07-21 17:00:00,198.42,198.42,198.42,198.42,16896
2022-07-21 16:00:00,198.41,199.32,198.15,198.52,546005
2022-07-21 15:00:00,196.77,198.745,196.11,197.98,227435
2022-07-21 14:00:00,199.21,199.52,196.58,196.835,123757
2022-07-21 13:00:00,197.39,199.565,195.995,199.15,205026
2022-07-21 12:00:00,194.64,199.83,194.64,197.61,363639
2022-07-21 11:00:00,196.965,198.81,192.455,194.79,422986
2022-07-21 10:00:00,201.51,201.51,192.01,196.97,437778
2022-07-21 09:00:00,200.0,204.0,200.0,201.64,3152
2022-07-21 08:00:00,204.2,205.13,198.74,202.0,10031
2022-07-20 19:00:00,208.68,208.69,208.01,208.01,370
2022-07-20 17:00:00,207.31,207.31,207.31,207.31,49404
2022-07-20 16:00:00,206.87,208.33,206.87,207.35,286658
2022-07-20 15:00:00,206.06,206.91,206.06,206.91,138489
2022-07-20 14:00:00,206.88,206.8999,205.85,206.06,85709
2022-07-20 13:00:00,207.08,207.515,206.04,206.905,87194
2022-07-20 12:00:00,204.72,208.09,204.555,207.08,337124
2022-07-20 11:00:00,204.42,204.97,203.33,204.6,444844
2022-07-20 10:00:00,206.12,206.39,204.38,204.52,123746
2022-07-19 17:00:00,205.63,205.63,205.35,205.63,11499
2022-07-19 16:00:00,205.55,206.44,205.44,205.6,258073
2022-07-19 15:00:00,205.6575,205.85,205.11,205.53,95699
2022-07-19 14:00:00,206.31,206.4,204.93,205.67,94496
2022-07-19 13:00:00,206.66,206.99,205.23,206.15,84353
2022-07-19 12:00:00,205.71,207.06,205.35,206.74,120132
2022-07-19 11:00:00,204.77,206.09,203.54,205.62,201449
2022-07-19 10:00:00,205.98,206.17,203.84,204.74,112133
2022-07-18 18:00:00,203.49,203.49,203.49,203.49,2900
2022-07-18 17:00:00,203.49,203.49,203.49,203.49,11416
2022-07-18 16:00:00,204.5,205.125,202.6,203.43,354009
2022-07-18 15:00:00,205.48,205.48,203.86,204.55,179677
2022-07-18 14:00:00,205.77,206.16,205.23,205.47,111034
2022-07-18 13:00:00,205.64,206.12,205.275,205.77,92085
2022-07-18 12:00:00,204.81,205.79,204.01,205.55,143256
2022-07-18 11:00:00,204.99,205.155,203.79,204.77,136091
2022-07-18 10:00:00,204.51,205.31,202.99,204.99,118310
2022-07-15 17:00:00,203.2,203.2,203.2,203.2,14920
2022-07-15 16:00:00,202.88,203.32,201.93,203.15,279231
2022-07-15 15:00:00,202.515,203.11,202.32,202.935,84601
2022-07-15 14:00:00,202.37,203.16,202.35,202.51,86851
2022-07-15 13:00:00,202.24,203.125,202.19,202.32,79823
2022-07-15 12:00:00,203.01,203.92,201.98,202.105,103725
2022-07-15 11:00:00,203.41,204.29,201.75,203.135,111497
2022-07-15 10:00:00,202.93,203.935,201.75,203.28,91815
2022-07-14 17:00:00,201.78,201.78,201.5,201.5,16672
2022-07-14 16:00:00,200.71,202.15,200.4,201.78,340240
2022-07-14 15:00:00,198.87,201.14,198.63,200.645,152129
2022-07-14 14:00:00,197.6,198.87,197.11,198.835,141908
2022-07-14 13:00:00,197.89,198.2025,197.12,197.63,123605
2022-07-14 12:00:00,197.64,198.67,197.3,197.85,179726
2022-07-14 11:00:00,198.165,198.64,196.16,197.55,144743
2022-07-14 10:00:00,197.87,199.84,196.51,198.34,226375
2022-07-13 17:00:00,197.53,197.53,197.0,197.0,10791
2022-07-13 16:00:00,198.27,198.27,196.3,197.53,333922
2022-07-13 15:00:00,197.8,198.415,197.03,198.19,88462
2022-07-13 14:00:00,197.87,198.92,197.44,197.93,75660
2022-07-13 13:00:00,196.52,197.99,196.36,197.88,76044
2022-07-13 12:00:00,196.805,198.93,195.9,196.42,145590
2022-07-13 11:00:00,195.13,197.23,194.13,196.8,239543
2022-07-13 10:00:00,194.22,195.6225,193.51,195.115,118303
2022-07-12 17:00:00,196.53,196.53,196.27,196.27,245990
2022-07-12 16:00:00,199.87,199.9,195.88,196.52,411036
2022-07-12 15:00:00,200.0,200.56,199.83,199.94,133756
2022-07-12 14:00:00,201.22,201.515,199.995,199.995,111170
2022-07-12 13:00:00,201.14,202.45,200.66,201.155,109473
2022-07-12 12:00:00,202.7,203.01,200.67,201.13,141960
2022-07-12 11:00:00,203.925,204.05,202.07,202.89,114445
2022-07-12 10:00:00,203.96,205.0,203.45,204.04,88091
2022-07-11 17:00:00,203.4,203.4,203.4,203.4,6172
2022-07-11 16:00:00,204.675,204.675,202.85,203.55,223283
2022-07-11 15:00:00,204.99,205.22,204.47,204.645,84285
2022-07-11 14:00:00,204.31,205.66,204.225,205.085,76621
2022-07-11 13:00:00,203.54,204.31,203.35,204.2921,68818
2022-07-11 12:00:00,202.755,203.86,202.71,203.51,80445
2022-07-11 11:00:00,202.48,204.63,201.92,202.85,148759
2022-07-11 10:00:00,203.29,204.24,202.02,202.46,91415
2022-07-08 17:00:00,203.96,203.96,203.96,203.96,14776
2022-07-08 16:00:00,204.245,204.68,203.575,204.045,192781
2022-07-08 15:00:00,203.51,204.54,203.44,204.285,69260
2022-07-08 14:00:00,203.07,203.77,202.82,203.51,67415
2022-07-08 13:00:00,203.35,203.42,202.86,202.97,52207
2022-07-08 12:00:00,202.625,204.04,202.425,203.355,59948
2022-07-08 11:00:00,202.11,203.8899,201.94,202.59,88477
2022-07-08 10:00:00,203.23,204.4842,201.84,202.065,61198
2022-07-07 17:00:00,203.44,203.44,203.44,203.44,7199
2022-07-07 16:00:00,203.4,203.99,203.01,203.31,226263
2022-07-07 15:00:00,202.5,203.64,202.5,203.4775,89387
2022-07-07 14:00:00,202.98,203.24,202.35,202.5,110510
2022-07-07 13:00:00,203.0,203.4,202.72,202.93,76217
2022-07-07 12:00:00,202.09,203.045,201.7902,202.99,101672
2022-07-07 11:00:00,201.06,202.2,200.31,201.98,109755
2022-07-07 10:00:00,197.87,201.43,197.56,201.22,81384
2022-07-06 20:00:00,197.55,197.55,197.55,197.55,100
2022-07-06 17:00:00,197.55,197.55,197.55,197.55,12102
2022-07-06 16:00:00,198.32,198.87,196.82,197.51,310712
2022-07-06 15:00:00,195.795,198.6,195.52,198.265,129953
2022-07-06 14:00:00,194.805,196.06,194.78,195.75,107491
2022-07-06 13:00:00,196.21,196.22,194.57,194.83,99734
2022-07-06 12:00:00,197.735,197.81,195.85,196.22,87614
2022-07-06 11:00:00,196.595,198.69,195.92,197.68,141355
2022-07-06 10:00:00,198.75,199.43,195.395,196.85,81598
2022-07-05 17:00:00,198.03,198.03,198.03,198.03,9541
2022-07-05 16:00:00,197.73,198.74,197.475,198.02,307396
2022-07-05 15:00:00,196.56,197.87,196.155,197.745,98354
2022-07-05 14:00:00,196.085,197.25,195.79,196.51,113474
2022-07-05 13:00:00,195.92,197.26,195.64,196.23,142563
2022-07-05 12:00:00,194.065,196.08,193.81,196.0,116390
2022-07-05 11:00:00,194.41,195.86,192.81,193.93,144505
2022-07-05 10:00:00,195.88,196.47,193.88,194.44,92092
2022-07-01 17:00:00,196.31,196.31,196.31,196.31,21706
2022-07-01 16:00:00,194.99,196.46,194.285,196.36,261832
2022-07-01 15:00:00,193.99,195.09,193.71,194.94,84844
2022-07-01 14:00:00,192.68,194.14,192.47,194.0,71698
2022-07-01 13:00:00,193.025,193.49,192.465,192.87,68558
2022-07-01 12:00:00,193.7,194.75,192.98,192.98,93130
2022-07-01 11:00:00,196.5,196.85,193.215,193.86,100993
2022-07-01 10:00:00,194.41,197.16,193.035,196.24,77267
2022-06-30 17:00:00,193.85,193.87,193.85,193.85,23460
2022-06-30 16:00:00,194.34,195.17,192.83,193.85,266357
2022-06-30 15:00:00,195.04,195.27,194.04,194.415,70706
2022-06-30 14:00:00,194.98,195.545,194.26,195.14,61282
2022-06-30 13:00:00,194.68,195.98,193.87,195.09,61269
